unix_ms,event_type,title,description,x,y,z
1701916656165,Global Eye Tracking,Right,,-6.768365,-26.08641,95.75429
1701916656277,Player,position,-,-0.00640332,1.680827,-0.07828639
1701916656277,Player,orientation,,3.539818,354.3244,359.8456
1701916656277,Global Eye Tracking,Left,,-2.840672,-25.05411,96.23824
1701916656277,Global Eye Tracking,Right,,-8.173229,-25.14533,95.91113
1701916656388,Player,position,-,-0.006450566,1.681285,-0.07918355
1701916656388,Player,orientation,,3.382803,354.2564,359.6464
1701916656388,Global Eye Tracking,Left,,-1.05558,-27.64522,95.51601
1701916656388,Global Eye Tracking,Right,,-6.39084,-27.7117,95.2919
1701916656499,Player,position,-,-0.005965281,1.681223,-0.08005095
1701916656499,Player,orientation,,3.391897,354.0737,359.4776
1701916656499,Global Eye Tracking,Left,,8.458092,-49.42848,85.44878
1701916656499,Global Eye Tracking,Right,,3.182576,-49.80052,85.59618
1701916656611,Player,position,-,-0.003534563,1.679496,-0.08063326
1701916656611,Player,orientation,,4.130035,354.3807,359.1373
1701916656611,Global Eye Tracking,Left,,9.035609,-49.51945,85.33462
1701916656611,Global Eye Tracking,Right,,3.769366,-49.89919,85.51304
1701916656722,Player,position,-,0.002420688,1.677468,-0.08011562
1701916656722,Player,orientation,,4.909647,356.618,358.8365
1701916656722,Global Eye Tracking,Left,,8.071148,-50.34383,84.93527
1701916656722,Global Eye Tracking,Right,,2.77433,-50.60268,85.12383
1701916656834,Player,position,-,0.005753569,1.676809,-0.0801702
1701916656834,Player,orientation,,5.20032,357.3654,358.4108
1701916656834,Global Eye Tracking,Left,,4.410131,-52.51577,83.84386
1701916656834,Global Eye Tracking,Right,,-0.9257003,-52.59425,83.90898
1701916656945,Player,position,-,0.006304482,1.677634,-0.08058429
1701916656945,Player,orientation,,4.854264,357.1001,358.1701
1701916656945,Global Eye Tracking,Left,,3.882247,-52.75377,83.71556
1701916656945,Global Eye Tracking,Right,,-1.455212,-52.7877,83.77554
1701916657056,Player,position,-,0.005896868,1.677515,-0.0808218
1701916657056,Player,orientation,,4.919851,356.7026,358.2069
1701916657056,Global Eye Tracking,Left,,3.54634,-52.92591,83.61749
1701916657056,Global Eye Tracking,Right,,-1.790269,-52.96127,83.65538
1701916657168,Player,position,-,0.005406816,1.675659,-0.08106668
1701916657168,Player,orientation,,5.735529,356.4851,358.2348
1701916657168,Global Eye Tracking,Left,,4.190249,-53.22143,83.3942
1701916657168,Global Eye Tracking,Right,,-1.141513,-53.29577,83.44849
1701916657280,Player,position,-,0.005917571,1.673135,-0.08126243
1701916657280,Player,orientation,,6.987001,356.9778,358.3811
1701916657280,Global Eye Tracking,Left,,5.017798,-53.14313,83.40091
1701916657280,Global Eye Tracking,Right,,-0.3102385,-53.23915,83.49434
1701916657391,Player,position,-,0.005866295,1.672465,-0.08141663
1701916657391,Player,orientation,,7.18687,357.136,358.4342
1701916657391,Global Eye Tracking,Left,,4.204196,-54.49857,82.54227
1701916657391,Global Eye Tracking,Right,,-1.132056,-54.56275,82.60283
1701916657503,Player,position,-,0.00548475,1.671874,-0.08163752
1701916657503,Player,orientation,,7.484598,357.1849,358.468
1701916657503,Global Eye Tracking,Left,,4.6395,-53.96264,82.88074
1701916657503,Global Eye Tracking,Right,,-0.6944367,-54.03789,82.96243
1701916657614,Player,position,-,0.005228,1.671327,-0.08240986
1701916657614,Player,orientation,,7.740604,357.254,358.5596
1701916657614,Global Eye Tracking,Left,,3.887279,-53.46989,83.24793
1701916657614,Global Eye Tracking,Right,,-1.451111,-53.52372,83.29494
1701916657725,Player,position,-,0.004813619,1.671355,-0.08315344
1701916657725,Player,orientation,,7.714641,357.2237,358.5279
1701916657725,Global Eye Tracking,Left,,4.176311,-53.98844,82.88756
1701916657725,Global Eye Tracking,Right,,-1.160974,-54.05249,82.94639
1701916657837,Player,position,-,0.00428736,1.671118,-0.08394298
1701916657837,Player,orientation,,7.84349,357.1544,358.5308
1701916657837,Global Eye Tracking,Left,,4.035999,-53.40753,83.28059
1701916657837,Global Eye Tracking,Right,,-1.301542,-53.46701,83.33363
1701916657949,Player,position,-,0.003515804,1.671407,-0.08420217
1701916657949,Player,orientation,,7.70951,357.0409,358.5511
1701916657949,Global Eye Tracking,Left,,3.70674,-53.64587,83.13727
1701916657949,Global Eye Tracking,Right,,-1.631674,-53.70163,83.17147
1701916658060,Player,position,-,0.00233948,1.671597,-0.08373903
1701916658060,Player,orientation,,7.518429,356.8923,358.4525
1701916658060,Global Eye Tracking,Left,,7.967624,-61.30994,77.17641
1701916658060,Global Eye Tracking,Right,,2.657234,-61.54184,77.36079
1701916658171,Player,position,-,0.001047814,1.673461,-0.0839828
1701916658171,Player,orientation,,6.760132,356.7336,358.3081
1701916658171,Global Eye Tracking,Left,,7.928797,-62.14773,76.48887
1701916658171,Global Eye Tracking,Right,,2.620122,-62.37816,76.67121
1701916658282,Player,position,-,4.019961E-05,1.673699,-0.08322358
1701916658282,Player,orientation,,6.562547,356.6893,358.3362
1701916658282,Global Eye Tracking,Left,,7.492907,-63.03891,75.78062
1701916658282,Global Eye Tracking,Right,,2.181777,-63.26553,75.93475
1701916658393,Player,position,-,-0.0009048935,1.673569,-0.08203277
1701916658393,Player,orientation,,6.619996,356.6863,358.4028
1701916658393,Global Eye Tracking,Left,,6.51411,-62.07344,76.68464
1701916658393,Global Eye Tracking,Right,,1.194786,-62.26244,76.80276
1701916658505,Player,position,-,-0.001681885,1.673993,-0.08096586
1701916658505,Player,orientation,,6.427754,356.6553,358.4456
1701916658505,Global Eye Tracking,Left,,5.984876,-62.17466,76.64444
1701916658505,Global Eye Tracking,Right,,0.6621237,-62.35018,76.73667
1701916658617,Player,position,-,-0.002145518,1.673938,-0.07984306
1701916658617,Player,orientation,,6.442063,356.7493,358.5146
1701916658617,Global Eye Tracking,Left,,5.385675,-62.71492,76.23777
1701916658617,Global Eye Tracking,Right,,0.05824063,-62.8733,76.30138
1701916658728,Player,position,-,-0.002824655,1.674237,-0.0782095
1701916658728,Player,orientation,,6.303342,356.6742,358.5523
1701916658728,Global Eye Tracking,Left,,6.822528,-61.79739,76.88911
1701916658728,Global Eye Tracking,Right,,1.505022,-62.00535,77.0135
1701916658840,Player,position,-,-0.003449516,1.673764,-0.07629004
1701916658840,Player,orientation,,6.473595,356.5322,358.6494
1701916658840,Global Eye Tracking,Left,,5.881693,-63.31731,75.69104
1701916658840,Global Eye Tracking,Right,,0.5577018,-63.50723,75.76206
1701916658951,Player,position,-,-0.003693895,1.673543,-0.07414543
1701916658951,Player,orientation,,6.604721,356.3586,358.6206
1701916658951,Global Eye Tracking,Left,,6.951033,-63.97294,75.03461
1701916658951,Global Eye Tracking,Right,,1.636657,-64.21513,75.13552
1701916659063,Player,position,-,-0.003466995,1.673806,-0.07186154
1701916659063,Player,orientation,,6.553036,356.3463,358.5583
1701916659063,Global Eye Tracking,Left,,7.707773,-63.57184,75.31128
1701916659063,Global Eye Tracking,Right,,2.400339,-63.83923,75.44504
1701916659174,Player,position,-,-0.003446944,1.673301,-0.06954657
1701916659174,Player,orientation,,6.726669,356.1867,358.524
1701916659174,Global Eye Tracking,Left,,7.786711,-62.01638,76.62388
1701916659174,Global Eye Tracking,Right,,2.480624,-62.27667,76.77224
1701916659285,Player,position,-,-0.00343883,1.67213,-0.0678238
1701916659285,Player,orientation,,7.215126,355.957,358.482
1701916659285,Global Eye Tracking,Left,,7.980176,-63.08765,75.70454
1701916659285,Global Eye Tracking,Right,,2.678833,-63.3719,75.84438
1701916659396,Player,position,-,-0.003221668,1.671609,-0.06701158
1701916659396,Player,orientation,,7.447113,356.0356,358.4083
1701916659396,Global Eye Tracking,Left,,8.280931,-64.27122,74.64578
1701916659396,Global Eye Tracking,Right,,2.982768,-64.5678,74.79368
1701916659507,Player,position,-,-0.003584538,1.671897,-0.06701384
1701916659507,Player,orientation,,7.299133,355.9097,358.4903
1701916659507,Global Eye Tracking,Left,,7.870649,-61.7975,76.80183
1701916659507,Global Eye Tracking,Right,,2.568612,-62.06646,76.94957
1701916659618,Player,position,-,-0.004021982,1.671808,-0.06740394
1701916659618,Player,orientation,,7.327793,355.8073,358.589
1701916659618,Global Eye Tracking,Left,,7.619932,-63.68671,75.22761
1701916659618,Global Eye Tracking,Right,,2.316741,-63.97188,75.33989
1701916659731,Player,position,-,-0.004103964,1.671952,-0.06801426
1701916659731,Player,orientation,,7.293603,355.7924,358.5934
1701916659731,Global Eye Tracking,Left,,7.573193,-63.45907,75.42886
1701916659731,Global Eye Tracking,Right,,2.269786,-63.74699,75.53602
1701916659842,Player,position,-,-0.004056312,1.672345,-0.06864454
1701916659842,Player,orientation,,7.12112,355.8376,358.5734
1701916659842,Global Eye Tracking,Left,,6.791652,-63.98725,75.04432
1701916659842,Global Eye Tracking,Right,,1.481239,-64.24831,75.11787
