unix_ms,event_type,title,description,x,y,z
1701917040085,Player,orientation,,349.6887,1.012195,356.8859
1701917040085,Global Eye Tracking,Left,,23.86022,15.25718,99.42593
1701917040085,Global Eye Tracking,Right,,18.78604,15.6993,100.5854
1701917040196,Player,position,-,-1.609432,1.709742,3.683114
1701917040196,Player,orientation,,349.6284,0.9445783,356.9105
1701917040196,Global Eye Tracking,Left,,23.57518,16.58606,99.30232
1701917040196,Global Eye Tracking,Right,,18.49133,17.04415,100.4413
1701917040307,Player,position,-,-1.6102,1.709638,3.681912
1701917040307,Player,orientation,,349.6485,0.756435,357.1097
1701917040307,Global Eye Tracking,Left,,23.63624,16.03313,99.36916
1701917040307,Global Eye Tracking,Right,,18.55699,16.47884,100.5144
1701917040419,Player,position,-,-1.610936,1.709625,3.681085
1701917040419,Player,orientation,,349.6502,0.5651924,357.2179
1701917040419,Global Eye Tracking,Left,,23.44389,16.51502,99.34515
1701917040419,Global Eye Tracking,Right,,18.36256,16.94998,100.4806
1701917040530,Player,position,-,-1.61103,1.709637,3.680699
1701917040530,Player,orientation,,349.6389,0.6612716,357.1944
1701917040530,Global Eye Tracking,Left,,19.77787,16.56539,100.2236
1701917040530,Global Eye Tracking,Right,,14.61657,16.96659,101.1739
1701917040641,Player,position,-,-1.611002,1.709672,3.680553
1701917040641,Player,orientation,,349.6281,0.7302434,357.126
1701917040641,Global Eye Tracking,Left,,5.466875,15.83129,102.4232
1701917040641,Global Eye Tracking,Right,,0.1316724,16.11867,102.622
1701917040753,Player,position,-,-1.611058,1.709592,3.680542
1701917040753,Player,orientation,,349.7201,0.7446453,357.1093
1701917040753,Global Eye Tracking,Left,,4.919127,16.21565,102.4054
1701917040753,Global Eye Tracking,Right,,-0.4181139,16.50372,102.5731
1701917040865,Player,position,-,-1.611148,1.709644,3.6801
1701917040865,Player,orientation,,349.694,0.6064496,357.1776
1701917040865,Global Eye Tracking,Left,,4.523655,17.11877,102.2938
1701917040865,Global Eye Tracking,Right,,-0.8151802,17.39906,102.4386
1701917040976,Player,position,-,-1.610629,1.709661,3.679433
1701917040976,Player,orientation,,349.6699,0.6920854,357.1075
1701917040976,Global Eye Tracking,Left,,4.370687,16.30564,102.4262
1701917040976,Global Eye Tracking,Right,,-0.9681568,16.58824,102.5646
1701917041087,Player,position,-,-1.610372,1.709675,3.679007
1701917041087,Player,orientation,,349.6393,0.7518658,356.9857
1701917041087,Global Eye Tracking,Left,,4.900567,16.62099,102.345
1701917041087,Global Eye Tracking,Right,,-0.4365863,16.91318,102.5099
1701917041199,Player,position,-,-1.610512,1.709522,3.678879
1701917041199,Player,orientation,,349.7263,0.6718688,357.1026
1701917041199,Global Eye Tracking,Left,,4.120524,17.06131,102.3257
1701917041199,Global Eye Tracking,Right,,-1.219094,17.34785,102.4476
1701917041310,Player,position,-,-1.610612,1.709539,3.678948
1701917041310,Player,orientation,,349.6945,0.5794957,357.1678
1701917041310,Global Eye Tracking,Left,,25.01045,18.72936,98.54716
1701917041310,Global Eye Tracking,Right,,19.96792,19.20738,99.74934
1701917041421,Player,position,-,-1.610421,1.709435,3.679188
1701917041421,Player,orientation,,349.7718,0.6758715,357.0784
1701917041421,Global Eye Tracking,Left,,33.59146,18.76572,95.69918
1701917041421,Global Eye Tracking,Right,,28.81265,19.33128,97.30505
1701917041533,Player,position,-,-1.610497,1.709512,3.679106
1701917041533,Player,orientation,,349.7326,0.5866541,357.1399
1701917041533,Global Eye Tracking,Left,,34.28131,24.27136,94.23579
1701917041533,Global Eye Tracking,Right,,29.52009,24.93412,95.83898
1701917041645,Player,position,-,-1.610364,1.709581,3.678628
1701917041645,Player,orientation,,349.673,0.5181718,357.1662
1701917041645,Global Eye Tracking,Left,,32.80294,36.17337,91.00475
1701917041645,Global Eye Tracking,Right,,27.98423,37.00722,92.4483
1701917041756,Player,position,-,-1.60983,1.709893,3.677926
1701917041756,Player,orientation,,349.4697,0.5990629,356.9959
1701917041756,Global Eye Tracking,Left,,33.04823,35.79639,91.05519
1701917041756,Global Eye Tracking,Right,,28.23679,36.63553,92.5103
1701917041867,Player,position,-,-1.609615,1.710071,3.677389
1701917041867,Player,orientation,,349.3383,0.7221124,356.9569
1701917041867,Global Eye Tracking,Left,,32.64745,37.8371,90.39069
1701917041867,Global Eye Tracking,Right,,27.81728,38.70382,91.80961
1701917041978,Player,position,-,-1.609974,1.710205,3.677022
1701917041978,Player,orientation,,349.2392,0.6310396,357.0133
