id,lsl_ts,unix_ts,TP9,AF7,AF8,TP10,AUX
11380,11328.158539341362,1706652016.0,-67.3828125,27.83203125,7.32421875,-25.87890625,-70.3125
11381,11328.163198442384,1706652016.0,-44.921875,20.01953125,9.765625,-29.78515625,-104.4921875
11382,11328.167040654662,1706652016.0,-46.38671875,19.53125,12.20703125,-9.27734375,16.11328125
11383,11328.17088286694,1706652016.0,-60.05859375,25.87890625,4.39453125,-12.20703125,-35.15625
11384,11328.174725079218,1706652016.0,-70.3125,25.87890625,11.71875,-16.11328125,-176.26953125
11385,11328.178567291496,1706652016.0,-44.921875,25.87890625,10.7421875,-13.18359375,-37.109375
11386,11328.182409503774,1706652016.0,-18.06640625,32.2265625,5.859375,6.34765625,309.08203125
11387,11328.186251716052,1706652016.0,-27.34375,43.9453125,6.34765625,12.6953125,167.96875
11388,11328.19009392833,1706652016.0,-54.6875,42.96875,4.39453125,9.765625,-5.37109375
11389,11328.193936140608,1706652016.0,-65.4296875,36.1328125,0.48828125,14.16015625,-21.97265625
11390,11328.197778352886,1706652016.0,-30.2734375,49.8046875,-7.32421875,-19.53125,-68.84765625
11391,11328.201620565163,1706652016.0,-22.94921875,59.5703125,-5.859375,-20.5078125,-34.66796875
11392,11328.205462777441,1706652016.0,-65.4296875,49.8046875,-5.37109375,-10.7421875,121.09375
11393,11328.20930498972,1706652016.0,-90.33203125,38.57421875,-8.30078125,-18.5546875,263.671875
11394,11328.213147201997,1706652016.0,-69.3359375,39.55078125,-5.37109375,-12.20703125,111.81640625
11395,11328.216989414275,1706652016.0,-42.96875,40.52734375,-9.765625,-24.4140625,-42.48046875
11396,11328.220831626553,1706652016.0,-72.75390625,40.52734375,-18.06640625,-29.78515625,82.51953125
11397,11328.224673838831,1706652016.0,-93.75,30.76171875,-16.6015625,-22.94921875,292.48046875
11398,11328.22851605111,1706652016.0,-61.5234375,37.59765625,-20.5078125,-39.0625,209.47265625
11399,11328.232358263387,1706652016.0,-59.5703125,47.8515625,-28.80859375,-39.55078125,-53.22265625
11400,11328.236200475665,1706652016.0,-82.03125,40.52734375,-26.85546875,-32.2265625,-57.12890625
11401,11328.237655007057,1706652016.0,-118.1640625,38.0859375,-26.3671875,-51.7578125,-41.50390625
11402,11328.241339680691,1706652016.0,-110.3515625,39.0625,-31.25,-57.6171875,-74.21875
11403,11328.245024354326,1706652016.0,-94.23828125,36.62109375,-27.83203125,-43.9453125,-78.61328125
11404,11328.248709027961,1706652016.0,-87.40234375,34.1796875,-25.390625,-31.25,-93.26171875
11405,11328.252393701596,1706652016.0,-81.54296875,33.69140625,-28.3203125,-35.15625,-41.9921875
11406,11328.25607837523,1706652016.0,-97.16796875,26.3671875,-26.85546875,-42.96875,-55.6640625
11407,11328.259763048865,1706652016.0,-78.125,22.94921875,-29.78515625,-39.0625,-64.453125
11408,11328.2634477225,1706652016.0,-62.01171875,22.94921875,-31.73828125,-26.85546875,126.953125
11409,11328.267132396135,1706652016.0,-72.75390625,26.85546875,-32.2265625,-10.7421875,391.6015625
11410,11328.27081706977,1706652016.0,-60.546875,38.57421875,-39.0625,-34.66796875,81.54296875
11411,11328.274501743404,1706652016.0,-71.77734375,31.73828125,-35.15625,-37.59765625,-225.09765625
11412,11328.27818641704,1706652016.0,-76.66015625,27.34375,-26.85546875,-17.08984375,-168.9453125
11413,11328.281871090674,1706652016.0,-92.28515625,27.83203125,-32.71484375,-21.484375,-182.6171875
11414,11328.285555764309,1706652016.0,-114.2578125,24.90234375,-39.0625,-40.0390625,-220.703125
11415,11328.289240437944,1706652016.0,-92.7734375,23.4375,-43.45703125,-37.109375,-195.3125
11416,11328.292925111578,1706652016.0,-45.41015625,16.11328125,-48.33984375,-32.2265625,29.78515625
11417,11328.296609785213,1706652016.0,-48.828125,20.01953125,-54.6875,-45.8984375,57.6171875
11418,11328.300294458848,1706652016.0,-94.7265625,19.04296875,-54.19921875,-43.9453125,-57.6171875
11419,11328.303979132483,1706652016.0,-76.66015625,12.20703125,-51.7578125,-50.78125,-53.22265625
11420,11328.307663806117,1706652016.0,-47.36328125,14.6484375,-49.8046875,-37.109375,216.30859375
11421,11328.323632923622,1706652016.0,-61.5234375,14.16015625,-48.828125,-20.99609375,251.953125
11422,11328.328449558521,1706652016.0,-92.28515625,16.11328125,-48.828125,-54.19921875,-61.5234375
11423,11328.33326619342,1706652016.0,-90.33203125,9.27734375,-47.36328125,-47.36328125,-4.8828125
11424,11328.338082828319,1706652016.0,-65.91796875,4.8828125,-50.78125,-43.9453125,118.1640625
11425,11328.342899463218,1706652016.0,-58.59375,6.34765625,-52.734375,-61.03515625,51.7578125
11426,11328.347716098117,1706652016.0,-54.19921875,9.27734375,-55.17578125,-51.7578125,17.578125
11427,11328.352532733015,1706652016.0,-81.0546875,3.90625,-55.17578125,-45.41015625,32.2265625
11428,11328.357349367914,1706652016.0,-105.46875,-7.32421875,-55.6640625,-48.33984375,23.92578125
11429,11328.362166002813,1706652016.0,-100.09765625,-5.859375,-58.10546875,-56.640625,57.12890625
11430,11328.366982637712,1706652016.0,-132.8125,-8.30078125,-58.10546875,-55.17578125,109.375
11431,11328.37179927261,1706652016.0,-129.8828125,-8.7890625,-57.12890625,-46.38671875,180.6640625
11432,11328.37661590751,1706652016.0,-117.67578125,-11.23046875,-53.22265625,-41.015625,260.7421875
11433,11328.381432542408,1706652016.0,-88.37890625,-13.18359375,-51.26953125,-24.4140625,121.09375
11434,11328.386249177307,1706652016.0,-79.58984375,-16.6015625,-51.26953125,-21.97265625,-44.43359375
11435,11328.391065812206,1706652016.0,-99.12109375,-24.4140625,-51.7578125,-28.3203125,-0.9765625
11436,11328.395882447105,1706652016.0,-94.7265625,-21.97265625,-49.8046875,-29.78515625,62.98828125
11437,11328.400699082003,1706652016.0,-66.89453125,-14.16015625,-47.36328125,-34.66796875,-98.6328125
11438,11328.405515716902,1706652016.0,-22.4609375,-12.20703125,-49.31640625,-31.25,-117.1875
11439,11328.410332351801,1706652016.0,-31.25,-17.578125,-50.29296875,-23.4375,84.47265625
11440,11328.4151489867,1706652016.0,-62.98828125,-17.08984375,-49.8046875,-37.109375,125.9765625
11441,11328.389248146112,1706652016.0,-32.71484375,-11.23046875,-43.9453125,-49.8046875,-17.08984375
11442,11328.39265713995,1706652016.0,3.90625,-10.7421875,-41.9921875,-21.97265625,-37.109375
11443,11328.396066133788,1706652016.0,-0.48828125,-19.04296875,-48.828125,-26.3671875,311.5234375
11444,11328.399475127626,1706652016.0,-31.25,-23.92578125,-53.22265625,-33.69140625,445.3125
